"id","question_text","category","difficulty","expected_answer","created_at","skills","question_type","source","embedding"
15,What are Built-in data types in Python?,Python,Intermediate,"The following are the standard or built-in data types in Python: Numeric: The numeric data type in Python represents the data that has a numeric value. A numeric value can be an integer, a floating number, a Boolean , or even a complex number. Sequence Type: The sequence Data Type in Python is the ordered collection of similar or different data types. There are several sequence types in Python like String , List , Tuple , range Mapping Types: In Python, hashable data can be mapped to random objects using a mapping object. There is currently only one common mapping type, the Dictionary and mapping objects are mutable. Set Types: In Python, a Set is an unordered collection of data types that is iterable, mutable and has no duplicate elements. The order of elements in a set is undefined though it may consist of various elements.",2026-06-16 12:45:40.229,{Python},Technical,gfg,
16,What is the difference between a Mutable datatype and an Immutable data type?,Python,Intermediate,"Mutable data types are objects whose values can be changed after they are created. Any modification is made in place without creating a new object. Common examples include lists, dictionaries and sets. Immutable data types are objects whose values cannot be changed after creation. If you modify them, Python creates a new object instead. Common examples include strings, tuples, integers and floats. Python # Mutable example a = [ 1 , 2 , 3 ] a . append ( 4 ) print ( a ) # Immutable example s = ""Hello"" s = s + "" World"" print ( s ) Explanation: In the first example, the list a is modified directly by adding a new element. In the second example, strings are immutable, so concatenating "" World"" creates a new string object and assigns it back to s.",2026-06-16 12:45:40.229,{Python},Technical,gfg,
17,What is a Variable Scope in Python?,Python,Intermediate,The location where we can find a variable and also access it if required is called the scope of a variable . Python Local variable: Local variables are those that are initialized within a function and are unique to that function. A local variable cannot be accessed outside of the function. Python Global variables: Global variables are the ones that are defined and declared outside any function and are not specified to any function. Module-level scope: It refers to the global objects of the current module accessible in the program. Outermost scope: It refers to any built-in names that the program can call. The name referenced is located last among the objects in this scope.,2026-06-16 12:45:40.229,{Python},Technical,gfg,
465,A filesystem is full. What steps do you follow to identify the cause?,Linux,Intermediate,Check disk usage using df -h Identify large directories with du -sh * Remove unnecessary files or rotate logs,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
306,"What are TTL Indexes, and How are They Used in MongoDB?",MongoDB,Intermediate,"TTL (Time To Live) Indexes in MongoDB are special indexes that automatically remove documents from a collection after a certain period. They are commonly used for data that needs to expire after a specific time, such as session information, logs, or temporary data. To create a TTL index, you can specify the expiration time in seconds Example: Remove documents 1 hour after createdAt : db.sessions.createIndex({ ""createdAt"": 1 }, { expireAfterSeconds: 3600 }) This index will remove documents from the sessions collection 1 hour (3600 seconds) after the createdAt field's value.",2026-06-16 12:45:40.229,{MongoDB},Technical,gfg,
307,How to Handle Schema Design and Data Modeling in MongoDB?,MongoDB,Intermediate,"Schema design and data modeling in MongoDB involve defining how data is organized and stored in a document-oriented database. Unlike SQL databases, MongoDB offers flexible schema design, which can be both an advantage and a challenge. Key considerations for schema design include: Embedding vs. Referencing : Deciding whether to embed related data within a single document or use references between documents. Document Structure : Designing documents that align with application query patterns for efficient read and write operations. Indexing : Creating indexes to support query performance. Data Duplication : Accepting some level of data duplication to optimize for read performance. Sharding : Designing the schema to support sharding if horizontal in MongoDB",2026-06-16 12:45:40.229,{MongoDB},Technical,gfg,
311,"What are Capped Collections, and When are They Useful?",MongoDB,Intermediate,"Capped collections in MongoDB are fixed-size collections that automatically overwrite the oldest documents when the specified size limit is reached. They maintain insertion order and are useful for scenarios where you need to store a fixed amount of recent data, such as logging, caching, or monitoring data. Example of creating a capped collection: db.createCollection(""logs"", { capped: true, size: 100000 });",2026-06-16 12:45:40.229,{MongoDB},Technical,gfg,
629,What is a Class?,Python,Intermediate,A class is a building block of Object-Oriented Programs. It is a user-defined data type that contains the data members and member functions that operate on the data members. It is like a blueprint or template of objects having common properties and methods.,2026-06-16 12:45:40.229,{Python},Technical,gfg,
18,How is a dictionary different from a list?,Python,Intermediate,"A list is an ordered collection of items accessed by their index, while a dictionary is an ordered collection of key-value pairs accessed using unique keys accessed using unique keys. Lists are ideal for sequential data, whereas dictionaries are better for associative data. For example, a list can store [10, 20, 30], whereas a dictionary can store {""a"": 10, ""b"": 20, ""c"": 30}.",2026-06-16 12:45:40.229,{Python},Technical,gfg,
19,What is docstring in Python?,Python,Intermediate,"Python documentation strings (or docstrings ) provide a convenient way of associating documentation with Python modules, functions, classes and methods. Declaring Docstrings: Docstrings are written using triple single quotes (''') or triple double quotes ("""""") immediately below the module, class, method or function definition. Accessing Docstrings: Docstrings can be accessed using the __doc__ attribute of the object or by using the help() function. Python def add ( a , b ): """"""Return the sum of two numbers."""""" return a + b # Access using __doc__ print ( add . __doc__ ) # Access using help() help ( add ) Explanation: In this example, the function add() includes a docstring that describes its purpose. The docstring can be viewed directly using add.__doc__ or through the built-in help() function.",2026-06-16 12:45:40.229,{Python},Technical,gfg,
69,"What is the difference between ForeignKey, OneToOneField, and ManyToManyField in Django models?",Django,Intermediate,ForeignKey: Defines a one-to-many relationship. OneToOneField: Defines a one-to-one relationship. ManyToManyField: Defines a many-to-many relationship.,2026-06-16 12:45:40.229,"{Python,Django}",Technical,gfg,
92,How can you implement database sharding in Django for handling large-scale applications?,Django,Advanced,"Database sharding is the practice of splitting a large database into smaller, faster, more manageable parts called shards. Each shard contains a subset of the total data. Django does not provide built-in sharding support, but it can be implemented with custom configurations. Ways to implement sharding in Django: Multiple Database Configuration: Define multiple databases in settings.py and assign models or queries to specific shards. Python DATABASES = { 'default' : { ... }, # Main database 'shard1' : { ... }, # Shard 1 'shard2' : { ... }, # Shard 2 } Database Routers: Write a custom database router to direct queries for specific models or data ranges to the right shard. Python class ShardRouter : def db_for_read ( self , model ,  hints ): # Logic to select the correct shard return 'shard1' if condition else 'shard2' Third-party Tools: Use libraries such as django-sharding, django-multidb-router, or integrate with external sharding solutions like Vitess or Citus for PostgreSQL.",2026-06-16 12:45:40.229,"{Django,Database}",Technical,gfg,
